date,zip_code,model_year,fuel,make,duty,vehicles,fuel_category,is_ev
12/31/2023,94115,2020,Hybrid Gasoline,TOYOTA,Light,41,Hybrid,0
12/31/2023,94105,2021,Plug-in Hybrid,OTHER/UNK,Light,23,Other,0
12/31/2023,94122,2018,Plug-in Hybrid,TOYOTA,Light,11,Other,0
12/31/2023,94107,2019,Hybrid Gasoline,TOYOTA,Light,45,Hybrid,0
12/31/2023,94116,2012,Hybrid Gasoline,TOYOTA,Light,105,Hybrid,0
12/31/2023,94117,2014,Hybrid Gasoline,TOYOTA,Light,76,Hybrid,0
12/31/2023,94122,2015,Hybrid Gasoline,TOYOTA,Light,219,Hybrid,0
12/31/2023,94133,2014,Plug-in Hybrid,OTHER/UNK,Light,5,Other,0
12/31/2023,94158,2011,Hybrid Gasoline,OTHER/UNK,Light,10,Hybrid,0
12/31/2023,94114,2012,Hybrid Gasoline,OTHER/UNK,Light,20,Hybrid,0
12/31/2023,94134,2014,Hybrid Gasoline,TOYOTA,Light,115,Hybrid,0
12/31/2023,94117,2012,Hybrid Gasoline,OTHER/UNK,Light,17,Hybrid,0
12/31/2023,94109,2013,Hybrid Gasoline,OTHER/UNK,Light,38,Hybrid,0
12/31/2023,94112,<2010,Hybrid Gasoline,TOYOTA,Light,304,Hybrid,0
12/31/2023,94122,2015,Gasoline,LEXUS,Light,93,ICE_Gas,0
12/31/2023,94134,<2010,Gasoline,LEXUS,Light,261,ICE_Gas,0
12/31/2023,94116,2012,Hybrid Gasoline,LEXUS,Light,11,Hybrid,0
12/31/2023,94117,2015,Hybrid Gasoline,LEXUS,Light,11,Hybrid,0
12/31/2023,94115,2016,Hybrid Gasoline,OTHER/UNK,Light,41,Hybrid,0
12/31/2023,94124,2023,Hybrid Gasoline,OTHER/UNK,Light,49,Hybrid,0
12/31/2023,94131,<2010,Hybrid Gasoline,LEXUS,Light,11,Hybrid,0
12/31/2023,94122,2010,Gasoline,SCION,Light,13,ICE_Gas,0
12/31/2023,94112,2023,Battery Electric,OTHER/UNK,Light,87,EV,1
12/31/2023,94110,2015,Battery Electric,OTHER/UNK,Light,20,EV,1
12/31/2023,94116,2022,Hydrogen Fuel Cell,OTHER/UNK,Light,5,Other,0
12/31/2023,94123,2022,Plug-in Hybrid,OTHER/UNK,Light,46,Other,0
12/31/2023,94111,2023,Hybrid Gasoline,OTHER/UNK,Light,28,Hybrid,0
12/31/2023,94122,2021,Battery Electric,OTHER/UNK,Light,33,EV,1
12/31/2023,94109,2022,Plug-in Hybrid,OTHER/UNK,Light,37,Other,0
12/31/2023,94116,2020,Plug-in Hybrid,OTHER/UNK,Light,24,Other,0
12/31/2023,94114,2022,Battery Electric,POLESTAR,Light,14,EV,1
12/31/2023,94112,2018,Diesel and Diesel Hybrid,OTHER/UNK,Light,8,Other,0
12/31/2023,94123,2021,Plug-in Hybrid,OTHER/UNK,Light,43,Other,0
12/31/2023,94116,2021,Diesel and Diesel Hybrid,OTHER/UNK,Light,6,Other,0
12/31/2023,94110,2020,Battery Electric,OTHER/UNK,Light,18,EV,1
12/31/2023,94103,2021,Gasoline,AUDI,Light,16,ICE_Gas,0
12/31/2023,94112,2018,Gasoline,AUDI,Light,55,ICE_Gas,0
12/31/2023,94123,2018,Gasoline,AUDI,Light,120,ICE_Gas,0
12/31/2023,94114,2016,Gasoline,AUDI,Light,38,ICE_Gas,0
12/31/2023,94109,2015,Gasoline,AUDI,Light,49,ICE_Gas,0
12/31/2023,94123,2023,Gasoline,AUDI,Light,95,ICE_Gas,0
12/31/2023,94102,2022,Plug-in Hybrid,OTHER/UNK,Light,13,Other,0
12/31/2023,94105,2024,Gasoline,OTHER/UNK,Light,54,ICE_Gas,0
12/31/2023,94118,2018,Gasoline,AUDI,Light,64,ICE_Gas,0
12/31/2023,94107,2019,Gasoline,AUDI,Light,40,ICE_Gas,0
12/31/2023,94112,2011,Diesel and Diesel Hybrid,OTHER/UNK,Light,13,Other,0
12/31/2023,94118,2017,Plug-in Hybrid,OTHER/UNK,Light,32,Other,0
12/31/2023,94133,2018,Plug-in Hybrid,OTHER/UNK,Light,15,Other,0
12/31/2023,94134,2015,Gasoline,BMW,Light,25,ICE_Gas,0
12/31/2023,94123,2015,Diesel and Diesel Hybrid,OTHER/UNK,Light,23,Other,0
12/31/2023,94116,2017,Gasoline,BMW,Light,54,ICE_Gas,0
12/31/2023,94121,2018,Gasoline,BMW,Light,48,ICE_Gas,0
12/31/2023,94110,2018,Plug-in Hybrid,OTHER/UNK,Light,56,Other,0
12/31/2023,94115,<2010,Diesel and Diesel Hybrid,OTHER/UNK,Light,22,Other,0
12/31/2023,94131,2010,Diesel and Diesel Hybrid,OTHER/UNK,Light,3,Other,0
12/31/2023,94103,2011,Diesel and Diesel Hybrid,OTHER/UNK,Light,4,Other,0
12/31/2023,94118,2015,Diesel and Diesel Hybrid,OTHER/UNK,Light,26,Other,0
12/31/2023,94107,2018,Gasoline,BMW,Light,74,ICE_Gas,0
12/31/2023,94112,2017,Diesel and Diesel Hybrid,OTHER/UNK,Light,15,Other,0
12/31/2023,94112,2013,Diesel and Diesel Hybrid,OTHER/UNK,Light,10,Other,0
12/31/2023,94117,2016,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,5,Other,0
12/31/2023,94111,2019,Plug-in Hybrid,OTHER/UNK,Light,5,Other,0
12/31/2023,94118,2011,Gasoline,MERCEDES-BENZ,Light,14,ICE_Gas,0
12/31/2023,94132,2014,Battery Electric,OTHER/UNK,Light,14,EV,1
12/31/2023,94112,<2010,Gasoline,SMART,Light,29,ICE_Gas,0
12/31/2023,94124,2014,Battery Electric,SMART,Light,12,EV,1
12/31/2023,94114,2018,Battery Electric,SMART,Light,14,EV,1
12/31/2023,94118,2017,Gasoline,MINI,Light,15,ICE_Gas,0
12/31/2023,94123,2017,Gasoline,MINI,Light,12,ICE_Gas,0
12/31/2023,94127,2015,Gasoline,MINI,Light,12,ICE_Gas,0
12/31/2023,94122,2020,Plug-in Hybrid,OTHER/UNK,Light,22,Other,0
12/31/2023,94107,2017,Gasoline,PORSCHE,Light,34,ICE_Gas,0
12/31/2023,94114,2020,Gasoline,PORSCHE,Light,18,ICE_Gas,0
12/31/2023,94124,2016,Plug-in Hybrid,OTHER/UNK,Light,11,Other,0
12/31/2023,94108,2015,Diesel and Diesel Hybrid,OTHER/UNK,Light,2,Other,0
12/31/2023,94127,2021,Battery Electric,OTHER/UNK,Light,40,EV,1
12/31/2023,94132,2019,Battery Electric,OTHER/UNK,Light,14,EV,1
12/31/2023,94131,2021,Gasoline,VOLVO,Light,12,ICE_Gas,0
12/31/2023,94121,2015,Gasoline,VOLVO,Light,11,ICE_Gas,0
12/31/2023,94110,2021,Plug-in Hybrid,VOLVO,Light,18,Other,0
12/31/2023,94104,2023,Plug-in Hybrid,OTHER/UNK,Light,5,Other,0
12/31/2023,94104,2024,Plug-in Hybrid,OTHER/UNK,Light,2,Other,0
12/31/2023,94109,2019,Flex-Fuel,OTHER/UNK,Light,15,Other,0
12/31/2023,94124,2013,Gasoline,ACURA,Light,11,ICE_Gas,0
12/31/2023,94131,2010,Gasoline,HONDA,Light,63,ICE_Gas,0
12/31/2023,94117,2016,Gasoline,HONDA,Light,95,ICE_Gas,0
12/31/2023,94103,2018,Gasoline,HONDA,Light,70,ICE_Gas,0
12/31/2023,94132,2019,Hybrid Gasoline,HONDA,Light,12,Hybrid,0
12/31/2023,94102,2022,Hybrid Gasoline,OTHER/UNK,Light,51,Hybrid,0
12/31/2023,94110,<2010,Other,OTHER/UNK,Light,2,Other,0
12/31/2023,94158,<2010,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,11,Other,0
12/31/2023,94123,2019,Gasoline,JEEP,Light,39,ICE_Gas,0
12/31/2023,94118,2014,Diesel and Diesel Hybrid,OTHER/UNK,Light,15,Other,0
12/31/2023,94127,2021,Diesel and Diesel Hybrid,OTHER/UNK,Light,7,Other,0
12/31/2023,94112,2012,Gasoline,OTHER/UNK,Heavy,4,ICE_Gas,0
12/31/2023,94123,2015,Battery Electric,OTHER/UNK,Light,5,EV,1
12/31/2023,94134,2016,Battery Electric,OTHER/UNK,Light,17,EV,1
12/31/2023,94112,2016,Plug-in Hybrid,FORD,Light,12,Other,0
12/31/2023,94132,2015,Plug-in Hybrid,OTHER/UNK,Light,8,Other,0
12/31/2023,94158,2019,Gasoline,OTHER/UNK,Heavy,6,ICE_Gas,0
12/31/2023,94124,<2010,Diesel and Diesel Hybrid,FORD,Light,11,Other,0
12/31/2023,94110,2016,Flex-Fuel,OTHER/UNK,Heavy,1,Other,0
12/31/2023,94103,2022,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,3,Other,0
12/31/2023,94127,2011,Gasoline,OTHER/UNK,Heavy,1,ICE_Gas,0
12/31/2023,94122,2017,Gasoline,OTHER/UNK,Heavy,3,ICE_Gas,0
12/31/2023,94112,2014,Gasoline,FORD,Light,35,ICE_Gas,0
12/31/2023,94129,2012,Flex-Fuel,OTHER/UNK,Light,7,Other,0
12/31/2023,94122,2017,Gasoline,FORD,Light,29,ICE_Gas,0
12/31/2023,94103,2021,Hybrid Gasoline,OTHER/UNK,Light,58,Hybrid,0
12/31/2023,94122,2023,Gasoline,FORD,Light,12,ICE_Gas,0
12/31/2023,94115,2022,Gasoline,FORD,Light,14,ICE_Gas,0
12/31/2023,94117,2022,Gasoline,FORD,Light,19,ICE_Gas,0
12/31/2023,94109,2013,Flex-Fuel,OTHER/UNK,Light,20,Other,0
12/31/2023,94124,2014,Flex-Fuel,FORD,Light,112,Other,0
12/31/2023,94111,2012,Flex-Fuel,OTHER/UNK,Light,4,Other,0
12/31/2023,94103,2019,Gasoline,FORD,Light,11,ICE_Gas,0
12/31/2023,94128,<2010,Flex-Fuel,OTHER/UNK,Light,3,Other,0
12/31/2023,94118,2023,Battery Electric,CHEVROLET,Light,31,EV,1
12/31/2023,94134,2020,Battery Electric,OTHER/UNK,Light,10,EV,1
12/31/2023,94107,2018,Plug-in Hybrid,OTHER/UNK,Light,43,Other,0
12/31/2023,94114,2014,Plug-in Hybrid,OTHER/UNK,Light,22,Other,0
12/31/2023,94134,2014,Plug-in Hybrid,OTHER/UNK,Light,19,Other,0
12/31/2023,94103,2022,Diesel and Diesel Hybrid,OTHER/UNK,Light,3,Other,0
12/31/2023,94122,2014,Gasoline,HONDA,Light,175,ICE_Gas,0
12/31/2023,94122,2019,Hybrid Gasoline,OTHER/UNK,Light,39,Hybrid,0
12/31/2023,94109,2022,Hybrid Gasoline,HONDA,Light,12,Hybrid,0
12/31/2023,94134,2015,Gasoline,NISSAN,Light,59,ICE_Gas,0
12/31/2023,94132,2016,Battery Electric,OTHER/UNK,Light,16,EV,1
12/31/2023,94115,2010,Hybrid Gasoline,OTHER/UNK,Light,20,Hybrid,0
12/31/2023,94110,2019,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,13,Other,0
12/31/2023,94118,2010,Gasoline,TOYOTA,Light,66,ICE_Gas,0
12/31/2023,94103,2010,Gasoline,TOYOTA,Light,41,ICE_Gas,0
12/31/2023,94110,2010,Gasoline,TOYOTA,Light,160,ICE_Gas,0
12/31/2023,94124,<2010,Diesel and Diesel Hybrid,ORION,Heavy,64,Other,0
12/31/2023,94127,2016,Flex-Fuel,OTHER/UNK,Light,15,Other,0
12/31/2023,94124,2017,Flex-Fuel,DODGE,Light,32,Other,0
12/31/2023,94107,2020,Flex-Fuel,OTHER/UNK,Light,8,Other,0
12/31/2023,94115,2024,Gasoline,HONDA,Light,13,ICE_Gas,0
12/31/2023,94131,2012,Gasoline,TOYOTA,Light,27,ICE_Gas,0
12/31/2023,94116,2020,Hybrid Gasoline,LEXUS,Light,34,Hybrid,0
12/31/2023,94112,2024,Hybrid Gasoline,LEXUS,Light,25,Hybrid,0
12/31/2023,94112,2023,Gasoline,LEXUS,Light,40,ICE_Gas,0
12/31/2023,94110,2023,Hybrid Gasoline,OTHER/UNK,Light,40,Hybrid,0
12/31/2023,94116,2023,Gasoline,TOYOTA,Light,108,ICE_Gas,0
12/31/2023,94121,2021,Gasoline,TOYOTA,Light,85,ICE_Gas,0
12/31/2023,94127,2015,Gasoline,TOYOTA,Light,57,ICE_Gas,0
12/31/2023,94123,2017,Gasoline,TOYOTA,Light,47,ICE_Gas,0
12/31/2023,94107,2021,Gasoline,TOYOTA,Light,51,ICE_Gas,0
12/31/2023,94115,2013,Gasoline,TOYOTA,Light,33,ICE_Gas,0
12/31/2023,94133,2024,Hybrid Gasoline,OTHER/UNK,Light,29,Hybrid,0
12/31/2023,94112,2012,Gasoline,FIAT,Light,30,ICE_Gas,0
12/31/2023,94116,2012,Gasoline,FIAT,Light,24,ICE_Gas,0
12/31/2023,94118,2018,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,2,Other,0
12/31/2023,94109,2012,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,2,Other,0
12/31/2023,94116,2022,Gasoline,OTHER/UNK,Heavy,2,ICE_Gas,0
12/31/2023,94116,2011,Gasoline,OTHER/UNK,Heavy,1,ICE_Gas,0
12/31/2023,94158,2021,Battery Electric,OTHER/UNK,Light,6,EV,1
12/31/2023,94124,2022,Gasoline,KIA,Light,43,ICE_Gas,0
12/31/2023,94104,2022,Gasoline,NISSAN,Light,343,ICE_Gas,0
12/31/2023,94110,2012,Gasoline,NISSAN,Light,37,ICE_Gas,0
12/31/2023,94112,2021,Gasoline,NISSAN,Light,33,ICE_Gas,0
12/31/2023,94107,2019,Gasoline,TOYOTA,Light,43,ICE_Gas,0
12/31/2023,94118,2018,Gasoline,TOYOTA,Light,109,ICE_Gas,0
12/31/2023,94103,2021,Gasoline,TOYOTA,Light,62,ICE_Gas,0
12/31/2023,94114,2016,Gasoline,VOLKSWAGEN,Light,42,ICE_Gas,0
12/31/2023,94109,2015,Gasoline,VOLKSWAGEN,Light,24,ICE_Gas,0
12/31/2023,94122,2012,Gasoline,VOLKSWAGEN,Light,43,ICE_Gas,0
12/31/2023,94115,2014,Gasoline,VOLKSWAGEN,Light,13,ICE_Gas,0
12/31/2023,94121,2016,Gasoline,VOLKSWAGEN,Light,28,ICE_Gas,0
12/31/2023,94123,2017,Gasoline,VOLKSWAGEN,Light,57,ICE_Gas,0
12/31/2023,94116,2012,Gasoline,VOLKSWAGEN,Light,16,ICE_Gas,0
12/31/2023,94107,2021,Gasoline,VOLKSWAGEN,Light,24,ICE_Gas,0
12/31/2023,94114,2013,Diesel and Diesel Hybrid,OTHER/UNK,Light,8,Other,0
12/31/2023,94122,2014,Gasoline,MERCEDES-BENZ,Light,46,ICE_Gas,0
12/31/2023,94122,2019,Gasoline,SUBARU,Light,170,ICE_Gas,0
12/31/2023,94116,2019,Gasoline,SUBARU,Light,114,ICE_Gas,0
12/31/2023,94118,2011,Gasoline,SUBARU,Light,24,ICE_Gas,0
12/31/2023,94117,2011,Gasoline,SUBARU,Light,53,ICE_Gas,0
12/31/2023,94117,2014,Gasoline,SUBARU,Light,94,ICE_Gas,0
12/31/2023,94131,2019,Gasoline,SUBARU,Light,76,ICE_Gas,0
12/31/2023,94116,2016,Gasoline,SUBARU,Light,88,ICE_Gas,0
12/31/2023,94115,2020,Gasoline,SUBARU,Light,54,ICE_Gas,0
12/31/2023,94114,2020,Gasoline,SUBARU,Light,99,ICE_Gas,0
12/31/2023,94127,2020,Gasoline,SUBARU,Light,35,ICE_Gas,0
12/31/2023,94131,2021,Gasoline,SUBARU,Light,87,ICE_Gas,0
12/31/2023,94124,2011,Hybrid Gasoline,TOYOTA,Light,56,Hybrid,0
12/31/2023,94112,2011,Hybrid Gasoline,TOYOTA,Light,67,Hybrid,0
12/31/2023,94131,2011,Hybrid Gasoline,TOYOTA,Light,24,Hybrid,0
12/31/2023,94103,<2010,Hybrid Gasoline,TOYOTA,Light,45,Hybrid,0
12/31/2023,94117,2013,Hybrid Gasoline,TOYOTA,Light,59,Hybrid,0
12/31/2023,94110,2015,Hybrid Gasoline,TOYOTA,Light,131,Hybrid,0
12/31/2023,94122,2012,Gasoline,TOYOTA,Light,217,ICE_Gas,0
12/31/2023,94132,2014,Gasoline,TOYOTA,Light,93,ICE_Gas,0
12/31/2023,94124,2017,Gasoline,TOYOTA,Light,270,ICE_Gas,0
12/31/2023,94133,2012,Gasoline,TOYOTA,Light,25,ICE_Gas,0
12/31/2023,94115,2014,Gasoline,TOYOTA,Light,66,ICE_Gas,0
12/31/2023,94118,2023,Gasoline,TOYOTA,Light,73,ICE_Gas,0
12/31/2023,94122,2023,Gasoline,TOYOTA,Light,107,ICE_Gas,0
12/31/2023,94117,2020,Hybrid Gasoline,OTHER/UNK,Light,44,Hybrid,0
12/31/2023,94103,<2010,Gasoline,WORKHORSE,Heavy,15,ICE_Gas,0
12/31/2023,94131,2017,Hybrid Gasoline,OTHER/UNK,Light,52,Hybrid,0
12/31/2023,94112,2016,Gasoline,ACURA,Light,55,ICE_Gas,0
12/31/2023,94127,2020,Plug-in Hybrid,OTHER/UNK,Light,21,Other,0
12/31/2023,94109,2015,Gasoline,HYUNDAI,Light,15,ICE_Gas,0
12/31/2023,94114,2016,Gasoline,HYUNDAI,Light,11,ICE_Gas,0
12/31/2023,94112,2011,Gasoline,HYUNDAI,Light,11,ICE_Gas,0
12/31/2023,94131,2022,Hybrid Gasoline,TOYOTA,Light,57,Hybrid,0
12/31/2023,94103,2023,Hybrid Gasoline,TOYOTA,Light,48,Hybrid,0
12/31/2023,94115,2023,Hybrid Gasoline,TOYOTA,Light,46,Hybrid,0
12/31/2023,94110,2019,Hybrid Gasoline,TOYOTA,Light,66,Hybrid,0
12/31/2023,94122,2016,Hybrid Gasoline,OTHER/UNK,Light,47,Hybrid,0
12/31/2023,94110,2023,Gasoline,BMW,Light,13,ICE_Gas,0
12/31/2023,94134,2016,Natural Gas,AUTOCAR,Heavy,15,ICE_NG,0
12/31/2023,94115,2023,Gasoline,TOYOTA,Light,25,ICE_Gas,0
12/31/2023,94133,2018,Battery Electric,TESLA,Light,35,EV,1
12/31/2023,94118,2018,Battery Electric,TESLA,Light,82,EV,1
12/31/2023,94134,2021,Battery Electric,TESLA,Light,102,EV,1
12/31/2023,94107,2022,Battery Electric,TESLA,Light,187,EV,1
12/31/2023,94109,2022,Battery Electric,TESLA,Light,164,EV,1
12/31/2023,94107,2023,Battery Electric,TESLA,Light,286,EV,1
12/31/2023,94123,2022,Battery Electric,TESLA,Light,138,EV,1
12/31/2023,94121,2017,Battery Electric,TESLA,Light,11,EV,1
12/31/2023,94118,2021,Battery Electric,TESLA,Light,146,EV,1
12/31/2023,94104,2018,Battery Electric,OTHER/UNK,Light,10,EV,1
12/31/2023,94117,2022,Battery Electric,TESLA,Light,133,EV,1
12/31/2023,94127,2016,Unk,OTHER/UNK,Unk,1,Other,0
12/31/2023,94124,2014,Diesel and Diesel Hybrid,ISUZU,Heavy,13,Other,0
12/31/2023,94112,2016,Gasoline,SUBARU,Light,107,ICE_Gas,0
12/31/2023,94103,2015,Hybrid Gasoline,OTHER/UNK,Light,23,Hybrid,0
12/31/2023,94109,2014,Gasoline,SUBARU,Light,49,ICE_Gas,0
12/31/2023,94133,2019,Gasoline,SUBARU,Light,36,ICE_Gas,0
12/31/2023,94118,2019,Gasoline,SUBARU,Light,111,ICE_Gas,0
12/31/2023,94112,2017,Hybrid Gasoline,HONDA,Light,11,Hybrid,0
12/31/2023,94114,2013,Gasoline,HONDA,Light,104,ICE_Gas,0
12/31/2023,94122,2010,Gasoline,MAZDA,Light,22,ICE_Gas,0
12/31/2023,94112,2010,Gasoline,MAZDA,Light,30,ICE_Gas,0
12/31/2023,94121,2019,Gasoline,MAZDA,Light,36,ICE_Gas,0
12/31/2023,94122,2014,Gasoline,MAZDA,Light,73,ICE_Gas,0
12/31/2023,94124,2020,Hydrogen Fuel Cell,OTHER/UNK,Light,1,Other,0
12/31/2023,94123,2022,Hybrid Gasoline,TOYOTA,Light,35,Hybrid,0
12/31/2023,94112,2021,Plug-in Hybrid,TOYOTA,Light,66,Other,0
12/31/2023,94127,2017,Plug-in Hybrid,TOYOTA,Light,11,Other,0
12/31/2023,94134,2019,Plug-in Hybrid,OTHER/UNK,Light,17,Other,0
12/31/2023,94114,2018,Hybrid Gasoline,TOYOTA,Light,42,Hybrid,0
12/31/2023,94107,2018,Hybrid Gasoline,TOYOTA,Light,31,Hybrid,0
12/31/2023,94116,2013,Hybrid Gasoline,TOYOTA,Light,143,Hybrid,0
12/31/2023,94127,2016,Hybrid Gasoline,TOYOTA,Light,45,Hybrid,0
12/31/2023,94108,2013,Plug-in Hybrid,OTHER/UNK,Light,4,Other,0
12/31/2023,94130,2013,Plug-in Hybrid,OTHER/UNK,Light,1,Other,0
12/31/2023,94105,2015,Plug-in Hybrid,OTHER/UNK,Light,6,Other,0
12/31/2023,94115,2011,Hybrid Gasoline,OTHER/UNK,Light,14,Hybrid,0
12/31/2023,94102,2011,Hybrid Gasoline,OTHER/UNK,Light,7,Hybrid,0
12/31/2023,94112,2020,Hybrid Gasoline,LEXUS,Light,49,Hybrid,0
12/31/2023,94124,2018,Gasoline,LEXUS,Light,32,ICE_Gas,0
12/31/2023,94123,<2010,Hybrid Gasoline,LEXUS,Light,11,Hybrid,0
12/31/2023,94108,2021,Plug-in Hybrid,OTHER/UNK,Light,10,Other,0
12/31/2023,94134,2017,Hybrid Gasoline,TOYOTA,Light,42,Hybrid,0
12/31/2023,94116,2019,Hybrid Gasoline,OTHER/UNK,Light,41,Hybrid,0
12/31/2023,94158,2021,Battery Electric,OTHER/UNK,Heavy,10,EV,1
12/31/2023,94108,2018,Plug-in Hybrid,OTHER/UNK,Light,6,Other,0
12/31/2023,94124,2020,Gasoline,MERCEDES-BENZ,Light,29,ICE_Gas,0
12/31/2023,94134,2020,Diesel and Diesel Hybrid,OTHER/UNK,Light,5,Other,0
12/31/2023,94116,2021,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,3,Other,0
12/31/2023,94115,2024,Battery Electric,OTHER/UNK,Light,21,EV,1
12/31/2023,94122,2012,Diesel and Diesel Hybrid,OTHER/UNK,Light,7,Other,0
12/31/2023,94103,2018,Gasoline,AUDI,Light,16,ICE_Gas,0
12/31/2023,94131,2016,Gasoline,AUDI,Light,27,ICE_Gas,0
12/31/2023,94116,2014,Gasoline,AUDI,Light,13,ICE_Gas,0
12/31/2023,94115,2016,Plug-in Hybrid,OTHER/UNK,Light,9,Other,0
12/31/2023,94112,2016,Gasoline,BMW,Light,76,ICE_Gas,0
12/31/2023,94109,2018,Gasoline,BMW,Light,77,ICE_Gas,0
12/31/2023,94103,<2010,Gasoline,BMW,Light,12,ICE_Gas,0
12/31/2023,94134,2018,Gasoline,BMW,Light,38,ICE_Gas,0
12/31/2023,94127,2023,Battery Electric,BMW,Light,13,EV,1
12/31/2023,94131,2019,Gasoline,MERCEDES-BENZ,Light,17,ICE_Gas,0
12/31/2023,94127,2014,Gasoline,MERCEDES-BENZ,Light,33,ICE_Gas,0
12/31/2023,94116,2014,Gasoline,MERCEDES-BENZ,Light,38,ICE_Gas,0
12/31/2023,94123,<2010,Gasoline,MINI,Light,11,ICE_Gas,0
12/31/2023,94116,2012,Gasoline,MINI,Light,15,ICE_Gas,0
12/31/2023,94134,2013,Gasoline,MINI,Light,14,ICE_Gas,0
12/31/2023,94112,2011,Gasoline,MINI,Light,12,ICE_Gas,0
12/31/2023,94114,2019,Gasoline,MINI,Light,31,ICE_Gas,0
12/31/2023,94117,2015,Gasoline,MINI,Light,29,ICE_Gas,0
12/31/2023,94108,2024,Battery Electric,OTHER/UNK,Light,2,EV,1
12/31/2023,94122,2019,Battery Electric,VOLKSWAGEN,Light,22,EV,1
12/31/2023,94118,2015,Battery Electric,OTHER/UNK,Light,16,EV,1
12/31/2023,94114,2020,Gasoline,VOLVO,Light,12,ICE_Gas,0
12/31/2023,94158,2020,Plug-in Hybrid,OTHER/UNK,Light,5,Other,0
12/31/2023,94134,2021,Gasoline,ACURA,Light,12,ICE_Gas,0
12/31/2023,94134,2014,Gasoline,ACURA,Light,11,ICE_Gas,0
12/31/2023,94123,2012,Gasoline,HONDA,Light,36,ICE_Gas,0
12/31/2023,94134,2017,Gasoline,HONDA,Light,214,ICE_Gas,0
12/31/2023,94122,2021,Gasoline,HONDA,Light,66,ICE_Gas,0
12/31/2023,94112,2017,Gasoline,HONDA,Light,413,ICE_Gas,0
12/31/2023,94124,2020,Gasoline,HONDA,Light,123,ICE_Gas,0
12/31/2023,94112,2020,Hybrid Gasoline,HONDA,Light,51,Hybrid,0
12/31/2023,94122,2017,Gasoline,JEEP,Light,11,ICE_Gas,0
12/31/2023,94124,2015,Unk,OTHER/UNK,Unk,4,Other,0
12/31/2023,94116,2018,Gasoline,OTHER/UNK,Heavy,3,ICE_Gas,0
12/31/2023,94110,2013,Hybrid Gasoline,FORD,Light,19,Hybrid,0
12/31/2023,94123,2016,Plug-in Hybrid,OTHER/UNK,Light,12,Other,0
12/31/2023,94107,<2010,Gasoline,OTHER/UNK,Unk,1,ICE_Gas,0
12/31/2023,94133,<2010,Flex-Fuel,OTHER/UNK,Unk,1,Other,0
12/31/2023,94124,2023,Diesel and Diesel Hybrid,FORD,Heavy,14,Other,0
12/31/2023,94105,2019,Flex-Fuel,FORD,Light,28,Other,0
12/31/2023,94128,2013,Gasoline,OTHER/UNK,Heavy,1,ICE_Gas,0
12/31/2023,94127,2013,Gasoline,OTHER/UNK,Heavy,1,ICE_Gas,0
12/31/2023,94103,2019,Gasoline,OTHER/UNK,Heavy,3,ICE_Gas,0
12/31/2023,94124,2022,Gasoline,FORD,Light,85,ICE_Gas,0
12/31/2023,94124,2022,Plug-in Hybrid,FORD,Light,14,Other,0
12/31/2023,94109,2017,Gasoline,FORD,Light,13,ICE_Gas,0
12/31/2023,94109,2021,Gasoline,FORD,Light,11,ICE_Gas,0
12/31/2023,94117,2020,Flex-Fuel,OTHER/UNK,Light,2,Other,0
12/31/2023,94107,2016,Diesel and Diesel Hybrid,OTHER/UNK,Light,5,Other,0
12/31/2023,94116,<2010,Gasoline,FORD,Light,11,ICE_Gas,0
12/31/2023,94115,<2010,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,5,Other,0
12/31/2023,94105,2014,Diesel and Diesel Hybrid,FREIGHTLINER,Heavy,17,Other,0
12/31/2023,94105,2023,Diesel and Diesel Hybrid,FREIGHTLINER,Heavy,14,Other,0
12/31/2023,94118,2021,Battery Electric,CHEVROLET,Light,11,EV,1
12/31/2023,94112,2016,Plug-in Hybrid,OTHER/UNK,Light,5,Other,0
12/31/2023,94114,2011,Plug-in Hybrid,OTHER/UNK,Light,1,Other,0
12/31/2023,94115,2021,Battery Electric,OTHER/UNK,Heavy,4,EV,1
12/31/2023,94112,2015,Flex-Fuel,OTHER/UNK,Heavy,3,Other,0
12/31/2023,94116,2017,Flex-Fuel,OTHER/UNK,Light,20,Other,0
12/31/2023,94123,2012,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,1,Other,0
12/31/2023,94102,2016,Gasoline,HONDA,Light,51,ICE_Gas,0
12/31/2023,94128,2020,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,5,Other,0
12/31/2023,94105,<2010,Unk,FORD,Unk,38,Other,0
12/31/2023,94129,2015,Battery Electric,OTHER/UNK,Light,5,EV,1
12/31/2023,94133,2020,Battery Electric,OTHER/UNK,Light,17,EV,1
12/31/2023,94112,2012,Gasoline,NISSAN,Light,84,ICE_Gas,0
12/31/2023,94115,2014,Diesel and Diesel Hybrid,OTHER/UNK,Light,21,Other,0
12/31/2023,94131,2016,Gasoline,TOYOTA,Light,44,ICE_Gas,0
12/31/2023,94102,2014,Gasoline,TOYOTA,Light,25,ICE_Gas,0
